X,Y,Z,R,G,B,nX,nY,nZ
1.571660000000000071e-02,4.138180000000000330e-02,-2.338870000000000116e-01,7.647058823529411242e-01,6.117647058823529882e-01,4.196078431372549100e-01,0.000000000000000000e+00,5.943680000000000074e-01,8.041930000000000467e-01
1.695249999999999882e-02,4.138180000000000330e-02,-2.338870000000000116e-01,7.803921568627451011e-01,6.274509803921568540e-01,4.431372549019607088e-01,0.000000000000000000e+00,5.943439999999999834e-01,8.042110000000000092e-01
1.818849999999999981e-02,4.138180000000000330e-02,-2.338870000000000116e-01,7.254901960784313486e-01,5.647058823529411686e-01,4.117647058823529216e-01,0.000000000000000000e+00,5.943910000000000027e-01,8.041760000000000019e-01
1.940920000000000145e-02,4.138180000000000330e-02,-2.338870000000000116e-01,7.764705882352941346e-01,6.274509803921568540e-01,4.705882352941175850e-01,0.000000000000000000e+00,5.943439999999999834e-01,8.042110000000000092e-01
2.064509999999999956e-02,4.138180000000000330e-02,-2.338870000000000116e-01,7.921568627450980005e-01,6.549019607843137303e-01,4.745098039215686070e-01,0.000000000000000000e+00,5.943910000000000027e-01,8.041760000000000019e-01
2.186580000000000121e-02,4.138180000000000330e-02,-2.338870000000000116e-01,7.882352941176470340e-01,6.549019607843137303e-01,4.627450980392157076e-01,1.107350000000000001e-01,5.206079999999999597e-01,8.465840000000000032e-01
2.310179999999999872e-02,4.138180000000000330e-02,-2.338870000000000116e-01,7.764705882352941346e-01,6.352941176470587870e-01,4.470588235294117863e-01,2.074610000000000065e-01,4.188109999999999888e-01,8.840569999999999817e-01
2.442930000000000101e-02,4.156490000000000185e-02,-2.348629999999999884e-01,7.764705882352941346e-01,6.352941176470587870e-01,4.470588235294117863e-01,2.071639999999999870e-01,4.182119999999999727e-01,8.844109999999999472e-01
2.566529999999999853e-02,4.156490000000000185e-02,-2.348629999999999884e-01,8.000000000000000444e-01,6.588235294117646967e-01,4.705882352941175850e-01,9.947670000000000123e-02,5.023570000000000535e-01,8.589189999999999880e-01
2.690120000000000011e-02,4.156490000000000185e-02,-2.348629999999999884e-01,8.000000000000000444e-01,6.588235294117646967e-01,4.705882352941175850e-01,2.648659999999999903e-01,5.363529999999999687e-01,8.013559999999999572e-01
2.824399999999999827e-02,4.174800000000000039e-02,-2.358399999999999941e-01,7.764705882352941346e-01,6.352941176470587870e-01,4.470588235294117863e-01,2.061219999999999997e-01,4.173979999999999912e-01,8.850379999999999914e-01
2.949519999999999920e-02,4.174800000000000039e-02,-2.358399999999999941e-01,8.039215686274510109e-01,6.627450980392156632e-01,4.745098039215686070e-01,9.857459999999999833e-02,5.014979999999999993e-01,8.595249999999999835e-01
3.073120000000000018e-02,4.174800000000000039e-02,-2.358399999999999941e-01,8.078431372549019773e-01,6.705882352941175961e-01,4.901960784313724728e-01,2.672519999999999896e-01,5.312179999999999680e-01,8.039800000000000280e-01
3.210450000000000109e-02,4.193120000000000180e-02,-2.368159999999999987e-01,8.000000000000000444e-01,6.627450980392156632e-01,4.823529411764705954e-01,2.043889999999999874e-01,4.113020000000000009e-01,8.882879999999999665e-01
3.335570000000000201e-02,4.193120000000000180e-02,-2.368159999999999987e-01,8.000000000000000444e-01,6.666666666666666297e-01,4.745098039215686070e-01,1.087380000000000013e-01,5.149939999999999518e-01,8.502690000000000525e-01
3.457640000000000019e-02,4.193120000000000180e-02,-2.368159999999999987e-01,7.803921568627451011e-01,6.470588235294117974e-01,4.549019607843137192e-01,2.806330000000000213e-01,5.567910000000000359e-01,7.818110000000000337e-01
