X,Y,Z,R,G,B,nX,nY,nZ
-0.237671,0.644531,-1.16309,0.7490196078431373,0.7058823529411765,0.6784313725490196,0.255279,-0.634529,0.729525
-0.232544,0.645996,-1.16504,0.7411764705882353,0.6980392156862745,0.6627450980392157,0.335785,-0.641854,0.689399
-0.227417,0.646973,-1.16699,0.7450980392156863,0.7019607843137254,0.6666666666666666,0.388917,-0.597265,0.70144
-0.22229,0.647949,-1.16895,0.7372549019607844,0.6980392156862745,0.6509803921568628,0.320142,-0.625005,0.711953
-0.216919,0.648438,-1.16992,0.7411764705882353,0.7019607843137254,0.6549019607843137,0.304142,-0.591069,0.747085
-0.21167,0.649902,-1.17188,0.7215686274509804,0.6823529411764706,0.6274509803921569,0.222093,-0.604181,0.765271
-0.206055,0.649902,-1.17188,0.7254901960784313,0.6862745098039216,0.6392156862745098,0.136445,-0.643666,0.753045
-0.200684,0.650391,-1.17285,0.7176470588235294,0.6784313725490196,0.6313725490196078,0.0945057,-0.688746,0.718816
-0.195068,0.650391,-1.17285,0.7058823529411765,0.6745098039215687,0.6196078431372549,0.0,-0.752577,0.658505
-0.189453,0.650391,-1.17285,0.7019607843137254,0.6705882352941176,0.6235294117647059,0.0945724,-0.687083,0.720398
-0.184082,0.650879,-1.17383,0.6980392156862745,0.6627450980392157,0.6274509803921569,0.0634515,-0.659752,0.7488
-0.178467,0.650879,-1.17383,0.7019607843137254,0.6705882352941176,0.6235294117647059,0.0949531,-0.686252,0.72114
-0.173096,0.651367,-1.1748,0.6980392156862745,0.6627450980392157,0.6352941176470588,0.0942606,-0.686246,0.721236
-0.16748,0.651367,-1.1748,0.6823529411764706,0.6549019607843137,0.615686274509804,-0.031164,-0.653736,0.756081
-0.161865,0.651367,-1.1748,0.6862745098039216,0.6549019607843137,0.6078431372549019,-0.0632525,-0.623181,0.779516
-0.156128,0.650879,-1.17383,0.6235294117647059,0.5882352941176471,0.5529411764705883,-0.154063,-0.60995,0.777319
-0.150391,0.650391,-1.17285,0.6705882352941176,0.6509803921568628,0.5803921568627451,-0.294681,-0.553541,0.778945
-0.144653,0.648926,-1.1709,0.5372549019607843,0.5098039215686274,0.4705882352941176,-0.366469,-0.536615,0.760095
-0.115784,0.643555,-1.16113,0.1254901960784313,0.1137254901960784,0.1019607843137254,-0.351915,-0.543868,0.761816
-0.0649414,0.632812,-1.1416,0.5450980392156862,0.5254901960784314,0.5176470588235295,-0.339436,-0.685535,0.644069
-0.0594177,0.631836,-1.13965,0.5294117647058824,0.5098039215686274,0.4941176470588235,-0.305698,-0.702622,0.64255
-0.0539551,0.631348,-1.13867,0.5019607843137255,0.4862745098039215,0.4431372549019607,-0.188595,-0.66544,0.722233
-0.0484924,0.630859,-1.1377,0.4784313725490196,0.4666666666666667,0.4470588235294118,-0.162764,-0.710278,0.684846
-0.0213928,0.630371,-1.13672,0.4588235294117647,0.4509803921568627,0.4196078431372549,0.0,-0.624671,0.780888
-0.0159912,0.630371,-1.13672,0.4549019607843137,0.4392156862745098,0.403921568627451,-0.116611,-0.628161,0.769295
-0.0105743,0.629395,-1.13574,0.4745098039215686,0.4470588235294118,0.4156862745098039,-0.180557,-0.560974,0.807903
-0.0051651,0.628906,-1.13477,0.4627450980392157,0.4431372549019607,0.4274509803921568,-0.203895,-0.410067,0.888972
0.0002352,0.628418,-1.13379,0.4627450980392157,0.4509803921568627,0.4392156862745098,-0.287261,-0.288566,0.913351
0.00561905,0.627441,-1.13184,0.4588235294117647,0.4470588235294118,0.4274509803921568,-0.396518,-0.244652,0.884827
0.0796509,0.578613,-1.04395,0.6,0.5882352941176471,0.5764705882352941,-0.897512,0.0457563,0.438609
0.0838623,0.573242,-1.03418,0.6078431372549019,0.5882352941176471,0.5725490196078431,-0.90018,0.0330711,0.43426
0.0921021,0.563477,-1.0166,0.6196078431372549,0.6078431372549019,0.5882352941176471,-0.908173,-0.166684,0.383977
0.162354,0.510742,-0.921387,0.7176470588235294,0.7058823529411765,0.6941176470588235,-0.814421,0.0,0.580275
-2.16992,1.69336,-3.08203,0.3176470588235294,0.2862745098039215,0.2392156862745098,-0.061185,-0.831559,0.552055
-2.1543,1.69336,-3.08203,0.3294117647058823,0.2784313725490196,0.2352941176470588,-0.0214671,-0.864409,0.50233
-2.14062,1.69336,-3.08203,0.3098039215686274,0.2588235294117647,0.2156862745098039,0.01102,-0.900887,0.433914
-2.125,1.69336,-3.08203,0.2941176470588235,0.2588235294117647,0.2235294117647059,0.0386647,-0.919668,0.39079
-2.07031,1.69727,-3.08789,0.3450980392156862,0.2588235294117647,0.1647058823529411,0.111139,-0.952618,0.283139
-2.05664,1.69824,-3.08984,0.3568627450980392,0.2784313725490196,0.192156862745098,0.0983762,-0.947518,0.30419
-2.04297,1.69922,-3.0918,0.3803921568627451,0.2784313725490196,0.2196078431372549,0.0678517,-0.931297,0.357884
-2.0293,1.69922,-3.0918,0.392156862745098,0.2980392156862745,0.2352941176470588,-0.0161575,-0.904823,0.425482
-2.01367,1.69824,-3.0918,0.4196078431372549,0.3254901960784314,0.2705882352941176,-0.0604466,-0.889616,0.452692
-1.99902,1.69824,-3.08984,0.4901960784313725,0.4235294117647059,0.3529411764705882,-0.0546837,-0.890945,0.450807
-1.9834,1.69727,-3.08984,0.5333333333333333,0.5176470588235295,0.4745098039215686,-0.0107998,-0.911236,0.411744
-1.95605,1.69922,-3.09375,0.5019607843137255,0.4901960784313725,0.4784313725490196,0.255384,-0.927519,0.272924
-1.92578,1.71191,-3.11523,0.4705882352941176,0.3568627450980392,0.2666666666666666,0.570229,-0.817119,0.0845944
-1.91699,1.71777,-3.125,0.5607843137254902,0.4274509803921568,0.2901960784313726,0.589282,-0.799093,0.119152
-1.9082,1.72266,-3.13477,0.6470588235294118,0.5450980392156862,0.3176470588235294,0.552527,-0.809009,0.200547
-1.89746,1.72656,-3.14258,0.6901960784313725,0.5843137254901961,0.3686274509803922,0.412521,-0.838743,0.355438
-1.88574,1.72852,-3.14648,0.6941176470588235,0.5882352941176471,0.3725490196078431,0.16987,-0.835324,0.522856
-1.87109,1.72949,-3.14648,0.6666666666666666,0.5568627450980392,0.3764705882352941,-0.00289308,-0.801383,0.598144
-1.85547,1.72852,-3.14648,0.5411764705882353,0.4470588235294118,0.3411764705882353,-0.121049,-0.757929,0.641007
-1.83887,1.72754,-3.14258,0.4666666666666667,0.4117647058823529,0.3529411764705882,-0.239631,-0.716274,0.655384
-1.82129,1.72461,-3.13867,0.4392156862745098,0.3607843137254902,0.3215686274509804,-0.239212,-0.710082,0.66224
-1.80371,1.72266,-3.13477,0.4509803921568627,0.3843137254901961,0.3294117647058823,-0.243416,-0.718779,0.651234
-1.78613,1.71973,-3.13086,0.4862745098039215,0.4313725490196078,0.3725490196078431,-0.274557,-0.743961,0.609213
-1.4541,1.71484,-3.12109,0.5843137254901961,0.5686274509803921,0.5411764705882353,-0.062497,-0.681514,0.729131
-1.11523,1.69727,-3.08789,0.8588235294117647,0.8392156862745098,0.8313725490196079,0.8498,-0.253449,0.462172
-0.366943,0.623535,-1.13477,0.8549019607843137,0.8,0.7764705882352941,-0.0595954,0.0,0.998223
-0.34375,0.621094,-1.12988,0.8431372549019608,0.788235294117647,0.7647058823529411,0.235961,-0.130238,0.962996
-0.339111,0.62207,-1.13184,0.8509803921568627,0.796078431372549,0.7725490196078432,0.481921,-0.384277,0.787453
-0.330322,0.625977,-1.13867,0.8274509803921568,0.792156862745098,0.7725490196078432,0.798111,-0.458344,0.391075
-0.322998,0.632812,-1.15234,0.8196078431372549,0.7764705882352941,0.7568627450980392,0.889729,-0.396489,0.226226
-0.31958,0.636719,-1.15918,0.807843137254902,0.7725490196078432,0.7450980392156863,0.89307,-0.413022,0.178433
